,reviews,calories,calories_unit,carbs,carbs_unit,mash_ph
3067,0,174,calories,16,g,n/a
3068,0,178,calories,19,g,n/a
3069,0,352,calories,30,g,n/a
3070,0,175,calories,18,g,n/a
3071,0,175,calories,18,g,n/a
3072,0,169,calories,18,g,5.4
3073,0,215,calories,22,g,5.79
3074,0,173,calories,19,g,5.4
3075,0,212,calories,21,g,n/a
3076,0,177,calories,17,g,n/a
3077,0,188,calories,19,g,5.1
3078,0,173,calories,19,g,5.84
3079,0,195,calories,20,g,n/a
3080,0,206,calories,22,g,5.72
3081,0,182,calories,19,g,5.4
3082,0,243,calories,27,g,n/a
3083,0,250,calories,22,g,5.74
3084,0,221,calories,21,g,5.18
3085,0,186,calories,16,g,5.41
3086,0,174,calories,20,g,n/a
3087,0,155,calories,15,g,5.69
3088,0,194,calories,23,g,5.51
3089,0,221,calories,21,g,n/a
3090,0,192,calories,20,g,n/a
3091,0,173,calories,15,g,n/a
3092,0,167,calories,15,g,n/a
3093,0,158,calories,16,g,5.71
3094,0,222,calories,22,g,5.57
3095,0,200,calories,17,g,5.59
3096,0,216,calories,18,g,n/a
3097,0,126,calories,10,g,n/a
3098,0,166,calories,15,g,n/a
3099,0,192,calories,20,g,n/a
3100,0,111,calories,11,g,5.84
3101,1,157,calories,14,g,n/a
3102,0,184,calories,17,g,n/a
3103,0,192,calories,20,g,n/a
3104,0,232,calories,22,g,5.4
3105,0,181,calories,18,g,n/a
3106,0,164,calories,16,g,5.21
3107,0,158,calories,16,g,n/a
3108,0,226,calories,24,g,n/a
3109,0,148,calories,15,g,n/a
3110,0,178,calories,19,g,5.33
3111,0,192,calories,20,g,n/a
3112,0,168,calories,18,g,n/a
3113,0,205,calories,17,g,5.42
3114,0,149,calories,13,g,5.7
3115,0,196,calories,17,g,n/a
3116,0,194,calories,18,g,n/a
3117,0,262,calories,26,g,n/a
3118,0,223,calories,20,g,5.81
3119,0,154,calories,13,g,5.72
3120,0,193,calories,17,g,n/a
3121,0,151,calories,15,g,n/a
3122,0,256,calories,21,g,n/a
3123,0,225,calories,23,g,n/a
3124,0,176,calories,20,g,5.71
3125,0,146,calories,12,g,n/a
3126,0,206,calories,22,g,5.77
3127,0,237,calories,26,g,n/a
3128,0,182,calories,18,g,5.48
3129,0,202,calories,21,g,n/a
3130,0,237,calories,22,g,n/a
3131,0,165,calories,17,g,n/a
3132,0,192,calories,20,g,5.21
3133,0,166,calories,18,g,n/a
3134,0,248,calories,29,g,5.77
3135,0,191,calories,18,g,5.73
3136,0,163,calories,18,g,5.61
3137,0,189,calories,21,g,5.31
3138,0,197,calories,18,g,5.76
3139,1,228,calories,23,g,n/a
3140,0,234,calories,25,g,n/a
3141,0,238,calories,23,g,5.76
3142,0,211,calories,19,g,5.38
3143,0,248,calories,24,g,5.37
3144,0,99,calories,11,g,n/a
3145,0,206,calories,19,g,n/a
3146,0,226,calories,19,g,n/a
3147,0,126,calories,15,g,5.16
3148,0,139,calories,12,g,n/a
3149,0,213,calories,22,g,n/a
3150,0,223,calories,22,g,n/a
3151,0,229,calories,24,g,5.58
3152,0,239,calories,25,g,5.77
3153,0,237,calories,26,g,5.74
3154,0,143,calories,11,g,n/a
3155,0,180,calories,16,g,n/a
3156,0,187,calories,18,g,5.36
3157,0,194,calories,23,g,n/a
3158,0,270,calories,28,g,n/a
3159,0,65,calories,7,g,n/a
3160,0,183,calories,16,g,5.67
3161,0,162,calories,17,g,5.3
3162,0,138,calories,13,g,5.71
3163,0,180,calories,16,g,n/a
3164,0,157,calories,15,g,5.34
3165,0,164,calories,16,g,5.4
3166,0,157,calories,18,g,n/a
3167,0,139,calories,12,g,5.47
3168,0,186,calories,17,g,n/a
3169,0,185,calories,18,g,5.69
3170,0,188,calories,19,g,5.47
3171,0,198,calories,20,g,5.66
3172,0,156,calories,17,g,5.79
3173,0,213,calories,19,g,5.62
3174,0,289,calories,28,g,5.7
3175,0,202,calories,21,g,5.47
3176,0,115,calories,11,g,n/a
3177,0,194,calories,19,g,5.57
3178,0,171,calories,16,g,5.55
3179,0,207,calories,20,g,n/a
3180,0,162,calories,16,g,5.76
3181,0,206,calories,23,g,5.57
3182,0,124,calories,12,g,n/a
3183,0,169,calories,18,g,n/a
3184,0,157,calories,15,g,5.58
3185,0,261,calories,25,g,5.36
3186,0,232,calories,23,g,5.57
3187,0,279,calories,33,g,5.4
3188,0,168,calories,17,g,n/a
3189,0,293,calories,25,g,n/a
3190,0,175,calories,17,g,5.73
3191,0,148,calories,15,g,n/a
